wl_nm,te_frac,tm_frac,total_transmission
1096.0155108391486,0.00046506877612045947,0.9995349312238795,0.99930445430871
1233.0174496940422,0.00010970232985379788,0.9998902976701463,0.9988796611480124
1370.0193885489357,0.8092507495057913,0.19074925049420868,0.998932603487273
1507.0213274038294,0.9142921261353341,0.08570787386466597,0.9989769434352546
1644.023266258723,0.02038920292520098,0.979610797074799,0.9988330293355531
1781.0252051136167,0.1591434306815611,0.8408565693184389,0.9990092545666585
1918.0271439685105,0.09260027661267457,0.9073997233873254,0.9979810953707029
2055.0290828234038,0.007281996561966468,0.9927180034380335,0.9974276841587859
2192.0310216782973,0.0075502856810700505,0.9924497143189299,0.9972636378871095
